mol_index,smiles,edges,target_swaps_formula,target_swaps,actual_swaps
15424,Cn1cc(C2CCCN2CC(O)c2ccccc2)cn1,48,ceil(0.5 * num_edges),24,24
15425,CN(CC(=O)O)S(=O)(=O)c1ccc(N)cc1,34,ceil(0.5 * num_edges),17,17
15426,O=C(COc1ccc(S(=O)(=O)NC2CCCCC2)cc1)Nc1ccc2c(c1)OCCO2,69,ceil(0.5 * num_edges),35,35
15427,Clc1ncnc2c1C(c1ccccc1)c1c(Cl)ncnc1O2,42,ceil(0.5 * num_edges),21,21
15428,COCCNc1ccc(N2C(=O)C3CCCCC3C2=O)cc1[N+](=O)[O-],54,ceil(0.5 * num_edges),27,27
15429,CC1=CCC2(C#N)CCC1C2=O,28,ceil(0.5 * num_edges),14,14
15430,O=S1(=O)CCOCCCN1Cc1ccccc1F,40,ceil(0.5 * num_edges),20,20
15431,OC(COc1ccc(Cl)cc1)CN1CCN(c2cccc(Cl)c2)CC1,55,ceil(0.5 * num_edges),28,28
15432,CCOC(=O)C1CCN(C(=O)c2cc(C(C)(C)C)nn2Cc2ccccc2)CC1,69,ceil(0.5 * num_edges),35,35
15433,Cc1nn(S(=O)(=O)c2ccc(C(C)C)cc2)c(C)c1S(=O)(=O)N1CCCCC1,66,ceil(0.5 * num_edges),33,33
15434,CC(C)c1cccc(C(C)C)c1NC(=O)NCCC(c1ccccc1)c1ccccc1,77,ceil(0.5 * num_edges),39,39
15435,Cc1c(F)ccc2c(-c3ccc4ccccc4n3)c[nH]c12,45,ceil(0.5 * num_edges),23,23
15436,COc1ccc(CN2CCc3ncnc(C4CCOC4)c3CC2)cc1,59,ceil(0.5 * num_edges),30,30
15437,Cc1ccc2c(C)ccc(O)c2n1,30,ceil(0.5 * num_edges),15,15
15438,O=c1c2c3c(sc2n(CCN2CCCC2)c(=O)n1Cc1ccccc1)CCCCC3,70,ceil(0.5 * num_edges),35,35
15439,C[C@@]12CC[C@@H](O)[C@@H]3COC(=C31)C(=O)c1cc3c(OCCO)cccc3cc12,58,ceil(0.5 * num_edges),29,29
15440,FC(F)(F)c1cc2[nH]c(N3CCN(c4ncccc4C(F)(F)F)CC3)nc2cc1Br,53,ceil(0.5 * num_edges),27,27
15441,COc1cc(C2Oc3cc([C@H]4Oc5cccc(O)c5C(=O)[C@@H]4O)ccc3OC2COS(=O)(=O)O)ccc1O,74,ceil(0.5 * num_edges),37,37
15442,COc1cccc(NC(=O)CN(c2cccc(OC)c2)S(C)(=O)=O)c1,55,ceil(0.5 * num_edges),28,28
15443,Cc1ccnc(Cl)c1,17,ceil(0.5 * num_edges),9,9
15444,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OCCN,68,ceil(0.5 * num_edges),34,34
15445,CCOc1cc2[nH]c(=O)n(CCCC(=O)O)c(=O)c2cc1OCC,50,ceil(0.5 * num_edges),25,25
15446,CN1CCC[C@@H]1[C@H]1CNC(=O)O1,26,ceil(0.5 * num_edges),13,13
15447,c1cc(N2CCNCC2)c2cc[nH]c2c1,35,ceil(0.5 * num_edges),18,18
15448,CON(CCCc1ccc(N(CCCl)CCCl)cc1)C1OC[C@H](O)[C@H](O)[C@H]1O,59,ceil(0.5 * num_edges),30,30
15449,COc1cc(Br)ccc1/C=C1\SC(=S)N(c2cccc(C(F)(F)F)c2)C1=O,49,ceil(0.5 * num_edges),25,25
15450,CN1C2CCCC1CC(NC(=O)c1c3ccccc3nn1C)C2,55,ceil(0.5 * num_edges),28,28
15451,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(Br)s2)cc1,43,ceil(0.5 * num_edges),22,22
15452,CC(=O)Nc1cccc(C2CCN(CCCn3nc(-c4ccc(Cl)cc4)c4ccc(Cl)cc4c3=O)CC2)c1,84,ceil(0.5 * num_edges),42,42
15453,O=C1NC(O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,51,ceil(0.5 * num_edges),26,26
15454,CCc1nn(-c2ccccc2)c2cc(N3CC4CNCC4C3)ccc12,60,ceil(0.5 * num_edges),30,30
15455,CC1CCC(C(C)C)C(OC(=O)C2=C3c4ccccc4S(=O)(=O)N3CC2)C1,64,ceil(0.5 * num_edges),32,32
15456,CC1=NN(C(=O)CC(=O)Nc2ccccc2F)C(=O)C1/N=N/c1ccccc1[N+](=O)[O-],60,ceil(0.5 * num_edges),30,30
15457,CCOc1nc2ccccc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,65,ceil(0.5 * num_edges),33,33
15458,COC[C@@H]1C[C@H](F)CN1S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2,45,ceil(0.5 * num_edges),23,23
15459,C[C@H](O)Cn1c(-c2cc(=O)c(O)c[nH]2)nn(S(=O)(=O)NC(=O)N2C[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3csc(N)n3)C2=O)c1=O,87,ceil(0.5 * num_edges),44,44
15460,COc1ccc2c(=NN=Cc3ccncc3)cc(C)[nH]c2c1,48,ceil(0.5 * num_edges),24,24
15461,O=C(O)CNc1ccsc1,20,ceil(0.5 * num_edges),10,10
15462,CCCN(CCC)C1CCc2cccc(C(N)=O)c2C1,51,ceil(0.5 * num_edges),26,26
15463,O=C1Cc2cc([N+](=O)[O-])ccc2N1c1c(Cl)cccc1Cl,39,ceil(0.5 * num_edges),20,20
15464,Cc1cc(COc2cccc([C@@]3(C(=O)NC(C)C)C[C@H]3C(=O)NO)c2)c2ccccc2n1,71,ceil(0.5 * num_edges),36,36
15465,N[C@@H](CCC(=O)N[C@@H](C[C@@H]1CC1=C)C(O)=O)C(O)=O,38,ceil(0.5 * num_edges),19,19
15466,CN1C(=O)C2(CC(C)(C)Oc3ccc(Br)cc32)N=C1N,43,ceil(0.5 * num_edges),22,22
15467,Nc1ncn(C[C@H]2CO[C@@H](CO)O2)c(=O)n1,30,ceil(0.5 * num_edges),15,15
15468,CC1CCN2CC34CC5(C(=O)Nc6c5ccc5c6OC=CC(C)(C)O5)C(C)(C)C3CC12C(=O)N4C,82,ceil(0.5 * num_edges),41,41
15469,C(=C/c1cccc2ccccc12)\c1ccc2ccccc2c1,52,ceil(0.5 * num_edges),26,26
15470,COc1cccc(CCNC(C)=O)c1,33,ceil(0.5 * num_edges),17,17
15471,CC(Sc1nnnn1C)C(=O)Nc1ncc(Cl)cc1Cl,37,ceil(0.5 * num_edges),19,19
15472,O1[Pb]O[Pb]2O[Pb]1O2,8,ceil(0.5 * num_edges),4,4
15473,COc1ccc(NC(=O)C2CCN(S(=O)(=O)c3cc(-c4noc(C)n4)ccc3Cl)CC2)cc1,70,ceil(0.5 * num_edges),35,35
15474,CC(=O)O[C@@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H](CC[C@@H](C)[C@]23Cc2c(O)cc(C=O)c(C=O)c2O3)C1(C)C,75,ceil(0.5 * num_edges),38,38
15475,O=C(NCCCNC(=O)c1ccc(-c2cccc(Cl)c2Cl)o1)c1cnccn1,56,ceil(0.5 * num_edges),28,28
15476,C#CCOc1ccc(-c2cc(-c3cccc(OCC#C)c3)nc(-c3ccccc3)n2)cc1,71,ceil(0.5 * num_edges),36,36
15477,Fc1ccc(C(CCCN2CCC(c3noc4ccc(F)cc34)CC2)c2ccc(F)cc2)cc1,75,ceil(0.5 * num_edges),38,38
15478,CCCN1CCC(NC2CCC(O)CC2)CC1,46,ceil(0.5 * num_edges),23,23
15479,C[C@H](C[C@@H](O)N1CCC[C@@H](Cc2ccc(F)cc2)C1)NC(=O)Nc1cc(-c2ncco2)cc(-c2ncco2)c1,83,ceil(0.5 * num_edges),42,42
15480,COc1cccc(C(=O)Nc2ccc(Nc3nc(C)cc(N4CCCCC4)n3)cc2)c1OC,75,ceil(0.5 * num_edges),38,38
15481,CC(C)n1c(SCC(=O)Nc2nncs2)nnc1C1CC1,44,ceil(0.5 * num_edges),22,22
15482,Cc1oc(-c2ccccc2F)nc1CS(=O)(=O)CC(=O)NCc1ccccc1Cl,60,ceil(0.5 * num_edges),30,30
15483,COCCN1C(C)=[N+](Cc2cnccn2)C2C(=O)c3ccccc3C(=O)C21,60,ceil(0.5 * num_edges),30,30
15484,CCC(C)c1cnc(C)c(C)n1,31,ceil(0.5 * num_edges),16,16
15485,CCC1=C(O)c2c(oc(-c3ccc(Br)cc3)cc2=O)C(CC)(CC)C1=O,57,ceil(0.5 * num_edges),29,29
15486,O=C(O)c1coc(-c2ccc(F)cc2)n1,28,ceil(0.5 * num_edges),14,14
15487,COc1ccc(N2CCN(C(CNS(C)(=O)=O)c3ccco3)CC2)cc1,60,ceil(0.5 * num_edges),30,30
15488,O=c1cnn(Cc2ccc(-c3noc(-c4ccccc4)n3)cc2)c(=O)[nH]1,52,ceil(0.5 * num_edges),26,26
15489,O=C1CCCN1CC(=O)N1CC2(CCC2)[C@@H]1C1CC1,45,ceil(0.5 * num_edges),23,23
15490,O=C(O)CNC(=O)c1nccc2c1nc(C(F)(F)F)n2-c1ccccc1,48,ceil(0.5 * num_edges),24,24
15491,CCN(CC)CCN1C(=O)c2cccc3cccc(c23)C1=O,51,ceil(0.5 * num_edges),26,26
15492,O=C(NC1CCN(Cc2ccc(OCCN3CCOCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,82,ceil(0.5 * num_edges),41,41
15493,CCCCCCCCC=CCCCCCCCCCC(=O)OC,64,ceil(0.5 * num_edges),32,32
15494,CC(C)Cc1nn(-c2ccccc2)cc1-c1nnc(S)o1,46,ceil(0.5 * num_edges),23,23
15495,O=C(O)c1ccc2c(c1)nc(-c1cccc(O)c1)c1ccncc12,50,ceil(0.5 * num_edges),25,25
15496,Cc1cc(=O)[nH]c2cc(N3C(=O)CSC3c3cccs3)ccc12,47,ceil(0.5 * num_edges),24,24
15497,CC1CCCN(C(=O)C(C)Nc2cc(Cl)ccc2N2CCOCC2)C1,59,ceil(0.5 * num_edges),30,30
15498,O=C(NO)c1cnc(CCCN2CCC(CN[C@H]3C[C@@H]3c3ccccc3)CC2)s1,66,ceil(0.5 * num_edges),33,33
15499,CC(C)(O)c1ccn2c(-c3ccc(F)c(-c4ccc(F)cc4C#N)c3)cnc2n1,60,ceil(0.5 * num_edges),30,30
15500,C/C(=N\NC(=O)c1snnc1C(F)(F)F)c1ccc(Br)cc1Br,38,ceil(0.5 * num_edges),19,19
15501,O=C(NNC(S)=Nc1ccccc1C(F)(F)F)c1ccc(Br)o1,40,ceil(0.5 * num_edges),20,20
15502,Cc1cnc(/N=C2\OC(=O)C3C2[C@@H]2C=C[C@H]3CC2)s1,39,ceil(0.5 * num_edges),20,20
15503,Cc1cc(C)c(S(=O)(=O)c2ccccc2)c(OC(=O)c2c(F)cccc2Cl)n1,57,ceil(0.5 * num_edges),29,29
15504,Cc1cc(NC(=O)C(=O)c2cc(Cc3ccc(C#N)cc3)n3ccccc23)sn1,61,ceil(0.5 * num_edges),31,31
15505,CC1=CN=C(C(=N1)C)CCC(C)C,34,ceil(0.5 * num_edges),17,17
15506,CC(=O)Nc1ccc(S(=O)(=O)NN=C(N)N)cc1,38,ceil(0.5 * num_edges),19,19
15507,CCOc1ccccc1NC(=O)Cn1nc2c(Sc3ccc(C)cc3C)nccn2c1=O,69,ceil(0.5 * num_edges),35,35
15508,OC(CNCc1ccc(Br)cc1)Cn1c2c(c3ccccc31)CCCC2,61,ceil(0.5 * num_edges),31,31
15509,O=C1CCC(c2ccc(-c3ccccc3)cc2)=NN1CN1CCCC1,59,ceil(0.5 * num_edges),30,30
15510,CCCNC(=O)N1CC[C@@H](CC(=O)O)[C@@H](CC2=NCCc3cc(F)ccc32)C1,62,ceil(0.5 * num_edges),31,31
15511,O=C(COC(=O)/C=C/c1ccc(Br)o1)Nc1ccccc1F,42,ceil(0.5 * num_edges),21,21
15512,Cc1cc(O)c(C2(O)C(=O)Nc3ccccc32)cc1C,44,ceil(0.5 * num_edges),22,22
15513,CCCCN(C)C(=O)OC1=C(c2ccccc2)Oc2ccccc2-n2cccc21,66,ceil(0.5 * num_edges),33,33
15514,CN(C)c1nc(NC2CCC(NS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,74,ceil(0.5 * num_edges),37,37
15515,CC(=O)Nc1cccc(-c2cncc(NCc3ccccc3)n2)c1,54,ceil(0.5 * num_edges),27,27
15516,O=C1/C(=N\NC(=S)NO)c2cc(Cl)ccc2N1CN1CCN(c2ccc(Cl)cc2)CC1,63,ceil(0.5 * num_edges),32,32
15517,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(C(N)=O)ccc3c(=O)[nH]2)c1,58,ceil(0.5 * num_edges),29,29
15518,CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)OC[C@@H](O)CO,67,ceil(0.5 * num_edges),34,34
15519,O=S(=O)(c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(F)(F)C(F)F,49,ceil(0.5 * num_edges),25,25
15520,CC(O)(C#Cc1cc(-n2ccc3cnc(N)nc32)ccc1F)c1nccs1,55,ceil(0.5 * num_edges),28,28
15521,N#CCC(=O)Nc1cc(-c2ccc(Cl)c(Cl)c2)cs1,36,ceil(0.5 * num_edges),18,18
15522,COc1ccc(CN([C@@H]2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1OC,65,ceil(0.5 * num_edges),33,33
15523,N=C(N)Nc1cccc(OCc2ccc(Br)cc2)c1,41,ceil(0.5 * num_edges),21,21
15524,C(#CC1CCCCC1)c1ccccn1,35,ceil(0.5 * num_edges),18,18
15525,CCCCCCOc1ccc(C(=O)NCCCn2ccnc2)cc1,58,ceil(0.5 * num_edges),29,29
15526,CC(=O)Nc1ccccc1-c1noc(-c2cc(C)oc2C)n1,47,ceil(0.5 * num_edges),24,24
15527,Cc1cc(O)nc2c(C)c(N)ccc12,32,ceil(0.5 * num_edges),16,16
15528,S=c1[nH]nc(-c2ccccc2Sc2ccccc2Cl)o1,38,ceil(0.5 * num_edges),19,19
15529,CC1CCc2c(cccc2Nc2ncc(-c3ccc(C(F)(F)F)cc3)o2)C1,57,ceil(0.5 * num_edges),29,29
15530,c1ccc(C2Nc3ccccc3C3OCCCC23)cc1,48,ceil(0.5 * num_edges),24,24
15531,O=C(c1ccccc1)N1CCN(S(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,58,ceil(0.5 * num_edges),29,29
15532,COc1ccccc1-n1cc(C(=O)NCC(=O)N2CCN(c3ccccc3)CC2)c2ccccc2c1=O,82,ceil(0.5 * num_edges),41,41
15533,O=C(Nc1ccc(Oc2ccccc2)cc1)Nc1ccc2c(cnn2CCNC2CCCC2)c1,78,ceil(0.5 * num_edges),39,39
15534,O=C1CC(c2ccc(N3CCOCC3)cc2)(c2ccsc2)NC(=O)C1Sc1ccccc1Cl,70,ceil(0.5 * num_edges),35,35
15535,O=C(COc1ccc2ccc(=O)oc2c1)Nc1cccnc1,45,ceil(0.5 * num_edges),23,23
15536,Cc1cc(Cl)ccc1C(=O)C1CCCN(Cc2ccon2)C1,49,ceil(0.5 * num_edges),25,25
15537,CC1(c2ccccc2)CC(CCc2ccccc2O)=NO1,49,ceil(0.5 * num_edges),25,25
15538,COC(=O)C(CO)N=C(O)c1cccc(O)c1O,36,ceil(0.5 * num_edges),18,18
15539,O=C(c1ccccc1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,67,ceil(0.5 * num_edges),34,34
15540,NCCCNCCCCNCc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)cc1,79,ceil(0.5 * num_edges),40,40
15541,CCOc1ccc(NC(S)=Nc2ccc(OC(F)(F)F)cc2)cc1,47,ceil(0.5 * num_edges),24,24
15542,COC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc21,61,ceil(0.5 * num_edges),31,31
15543,Cc1ccc(S(=O)(=O)c2ccccc2Cc2c(-c3ccccc3)nn(CC(=O)O)c2C)cc1C,77,ceil(0.5 * num_edges),39,39
15544,CC(C)C1=CC2CC3(C=O)C4CC[C@@H](C)C4CC2(CCOC(=O)c2ccc(Br)cc2)C13C(=O)O,77,ceil(0.5 * num_edges),39,39
15545,Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,35,ceil(0.5 * num_edges),18,18
15546,Cc1nc2ccccc2c(C)c1CC(=O)NCc1coc(-c2cccs2)n1,59,ceil(0.5 * num_edges),30,30
15547,Cc1cnc(NC(=O)c2ccc(Cl)c(S(=O)(=O)N(Cc3ccccc3)c3ccccc3Cl)c2)s1,70,ceil(0.5 * num_edges),35,35
15548,Cc1cc(=O)n(CC(=O)Nc2cccc(C#N)c2)c(-c2ccncc2)n1,55,ceil(0.5 * num_edges),28,28
15549,CC(C)c1cc(C(C)C)n([C@@H](C)[C@@H](C)OC(=O)Nc2ccc(F)cc2F)n1,59,ceil(0.5 * num_edges),30,30
15550,Cc1ccc(NC(=O)c2ccc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)cc1,62,ceil(0.5 * num_edges),31,31
15551,COc1ccccc1COC(=O)c1cnn2c1n[n+]([O-])c1ccc(C(F)(F)F)cc12,56,ceil(0.5 * num_edges),28,28
15552,COc1cc2ncc(C#N)c(Nc3ccc(Cl)cc3F)c2cc1OC,50,ceil(0.5 * num_edges),25,25
15553,Cc1cccc2nc(-c3ccc(Cl)cc3)c(O)c(C(=O)O)c12,45,ceil(0.5 * num_edges),23,23
15554,Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(OC(C(F)(F)F)C(F)(F)F)c(C#N)c2)n1,63,ceil(0.5 * num_edges),32,32
15555,CO[C@@H]1[C@H](OC(=O)NC(=O)CCl)CO[C@]2(COC(C)(C)O2)[C@@]1(OC)C1(C)CO1,56,ceil(0.5 * num_edges),28,28
15556,CCOC(=O)C[C@H](N)c1ccc(F)cc1,32,ceil(0.5 * num_edges),16,16
15557,Cc1ccc(Nc2nc(N/N=C/c3cc4c(cc3Br)OCO4)nc(Nc3ccc([N+](=O)[O-])cc3)n2)cc1C,77,ceil(0.5 * num_edges),39,39
15558,O=C([O-])C(O)=Cc1ccccc1,24,ceil(0.5 * num_edges),12,12
15559,CC(C)CCCC(C)[C@H]1CC[C@H]2N/C(=N/Cc3ccccc3)CCC[C@@]21C,71,ceil(0.5 * num_edges),36,36
15560,COc1cc(/C=C\C(=O)OC2C(OC3CC(OC)C(O)C(O)/C3=C\C#N)OC(CO)C(O)C2O)ccc1O,79,ceil(0.5 * num_edges),40,40
15561,CC(=O)c1c2n(c(=N)c3c(F)c(C#N)c(F)c(Cl)c13)CCN2,41,ceil(0.5 * num_edges),21,21
15562,COc1cccc2cc(C(=O)NCc3ccc(C)cc3)c(=N)oc12,53,ceil(0.5 * num_edges),27,27
15563,COc1cc(Cl)nc(NC(=O)NS(=O)(=O)Oc2ccccc2OCCI)n1,51,ceil(0.5 * num_edges),26,26
15564,Cn1ccnc1Sc1cc(C(=O)Nc2cccc(CN)c2)c(N)cc1F,55,ceil(0.5 * num_edges),28,28
15565,CC=Cc1ccc(OC(=O)CCC)c(OC)c1,40,ceil(0.5 * num_edges),20,20
15566,COCCOC1CCN(C(=O)C2CCC(=O)N(Cc3cccc(F)c3)C2)CC1,64,ceil(0.5 * num_edges),32,32
15567,COc1cc(Cc2nccc3cc(OC)c(OC)cc23)c(N=C(O)CSc2ncccc2C(=O)O)cc1OC,82,ceil(0.5 * num_edges),41,41
15568,CN(C)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,57,ceil(0.5 * num_edges),29,29
15569,CC(C)CN(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,57,ceil(0.5 * num_edges),29,29
15570,COc1ccccc1/C=C1\SC(=O)N(CC(=O)NCCCn2ccnc2)C1=O,59,ceil(0.5 * num_edges),30,30
15571,OCC1OC(OC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)C(O)C(O)C1O,60,ceil(0.5 * num_edges),30,30
15572,Cn1cc(CC(=O)NCCCN2CCCC2=O)c2ccccc21,54,ceil(0.5 * num_edges),27,27
15573,Cc1nn(C)c(C(=O)NC(C)(C)c2ccccc2)c1Br,45,ceil(0.5 * num_edges),23,23
15574,CCCCN(CCCC)c1ccc(/N=N/c2ccc(S(=O)(=O)O)cc2)cc1,64,ceil(0.5 * num_edges),32,32
15575,CC(C)c1ccccc1NC(=O)CN1C(=O)c2cccc3cccc1c23,59,ceil(0.5 * num_edges),30,30
15576,CC(C)[C@@H](CO)n1cc(C(=O)O)c(=O)c2cc(Cc3cccc(Cl)c3F)ccc21,60,ceil(0.5 * num_edges),30,30
15577,Cc1ccc(Cn2c(C(C)Nc3nc(C)cs3)nc3cc(Cl)c(Cl)cc32)cc1,60,ceil(0.5 * num_edges),30,30
15578,N#CCCCSc1nnnn1-c1cc(C(F)(F)F)cc(C(F)(F)F)c1,42,ceil(0.5 * num_edges),21,21
15579,CCc1cn(C2CC(O)C(CO)O2)c(=O)nc1O,38,ceil(0.5 * num_edges),19,19
15580,CC(Cl)C(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,42,ceil(0.5 * num_edges),21,21
15581,Cc1cnc(CNc2cc(-c3cccc(C#N)c3)ncn2)cn1,50,ceil(0.5 * num_edges),25,25
15582,O=C1N/C(=N/c2ccc(Cl)c(C(=O)O)c2)S/C1=C\c1ccc(-c2ccccc2Cl)o1,57,ceil(0.5 * num_edges),29,29
15583,N#Cc1ccc(C2=C(c3ccnc(F)c3)C(=O)OC2)cc1,42,ceil(0.5 * num_edges),21,21
15584,O=C1C=CC2(C=C1)OCC(c1cccc(-c3ccc4ccccc4c3)c1)O2,60,ceil(0.5 * num_edges),30,30
15585,CCCN(CCC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,79,ceil(0.5 * num_edges),40,40
15586,CC(=O)N1c2ccc(S(=O)(=O)N(C)CC(=O)Nc3ccccc3C)cc2CC1C,66,ceil(0.5 * num_edges),33,33
15587,O=C(/C=C/c1ccc2c(c1)B(O)OC2)c1ccc(I)cc1,43,ceil(0.5 * num_edges),22,22
15588,ClCCC[Si](OC)(OC)OC,25,ceil(0.5 * num_edges),13,13
15589,CC(C)C(=O)NCCNCC(O)COC(=O)c1ccccc1F,51,ceil(0.5 * num_edges),26,26
15590,NCCc1cc2ccccc2o1,28,ceil(0.5 * num_edges),14,14
15591,C=CC(=O)N1CN(C(=O)C=C)CN(C(=O)C=C)C1,39,ceil(0.5 * num_edges),20,20
15592,CC1=C2C(CC3CCCC(C)C3(C)C2O)OC1=O,44,ceil(0.5 * num_edges),22,22
15593,CSc1ccc(-c2ccc(CO[C@@H]3COc4nc([N+](=O)[O-])cn4C3)cc2)cc1,58,ceil(0.5 * num_edges),29,29
15594,N#Cc1cccnc1OC1CCNCC1,34,ceil(0.5 * num_edges),17,17
15595,CN(C(=O)C(C)(C)c1ccccc1)C1CCS(=O)(=O)C1,48,ceil(0.5 * num_edges),24,24
15596,CCOC(=O)c1c(-c2ccc(C)cc2)csc1NC(=O)c1ccc(N2C(=O)CCC2=O)cc1,70,ceil(0.5 * num_edges),35,35
15597,O=C1CC(Cc2ccccc2)C(=O)N1CN1CCN(c2cccc(Cl)c2)CC1,63,ceil(0.5 * num_edges),32,32
15598,Cc1cc(OCC(=O)Nc2cc(-c3nn4c(C)nnc4s3)ccc2C)ccc1Cl,60,ceil(0.5 * num_edges),30,30
15599,Cc1ccc(C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5CC/C(=N\O)[C@@]5(C)CC[C@@H]43)C2)cc1,72,ceil(0.5 * num_edges),36,36
15600,C=CCNc1ccc2c(c1)C(=O)c1ccc(C3=NCCN3)cc1S2(=O)=O,57,ceil(0.5 * num_edges),29,29
15601,COc1ccc(C(=O)/C=C/c2ccc3c(c2)OCO3)cc1S(N)(=O)=O,52,ceil(0.5 * num_edges),26,26
15602,COc1cc(O)cc(O)c1Br,21,ceil(0.5 * num_edges),11,11
15603,CCc1ccccc1Nc1nc2cc(C)ccc2o1,44,ceil(0.5 * num_edges),22,22
15604,COc1ccc(-c2cc3ccccc3[nH]2)cc1OC,42,ceil(0.5 * num_edges),21,21
15605,CC(=O)NC1=C(c2cccc(Cl)c2)C(=O)c2ccccc2C1=O,47,ceil(0.5 * num_edges),24,24
15606,Cc1cc(C)c2[nH]c(C)c(CC(=O)N3CCCN(C)CC3)c2c1,56,ceil(0.5 * num_edges),28,28
15607,COc1cc(O)c(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1C/C=C(\C)CCC=C(C)C,72,ceil(0.5 * num_edges),36,36
15608,NC(=O)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,55,ceil(0.5 * num_edges),28,28
15609,O=C(Nc1ccccc1C(F)(F)F)c1cc(S(=O)(=O)N2CCOCC2)ccc1F,56,ceil(0.5 * num_edges),28,28
15610,CCCCn1c(N)c(N(CC)C(=O)c2cc3c(s2)CCCCC3)c(=O)[nH]c1=O,63,ceil(0.5 * num_edges),32,32
15611,Cc1ccc(CS(=O)(=O)/C(=C/c2cccc(Cl)c2Cl)C(=O)c2ccc(Cl)cc2)cc1,62,ceil(0.5 * num_edges),31,31
15612,Cc1ccc(-n2ncc3c(=O)n(CC(=O)N(C)C)cnc32)cc1C,53,ceil(0.5 * num_edges),27,27
15613,CN(C(=O)CN1CCN(c2nc(N)nc3sccc23)CC1)c1ccccc1,60,ceil(0.5 * num_edges),30,30
15614,O=C(c1cccs1)N1CCN(Cc2ccccc2)CC1,46,ceil(0.5 * num_edges),23,23
15615,FC1=CC(=CC=C1C=NN(C=2C=CC=CC2)C3=CC=CC=4C=CC=CC43)N(CC)CC,72,ceil(0.5 * num_edges),36,36
15616,CC(C)[C@H](N=C(O)[C@H](CCCCN)N=C(O)[C@@H](N)CO)C(O)=N[C@@H](CCC(=O)O)C(=O)O,67,ceil(0.5 * num_edges),34,34
15617,COP(=O)(NC(=O)OC(C)C)OC,28,ceil(0.5 * num_edges),14,14
15618,O=C(CN1CCN(c2ccc(F)cc2)CC1)Nc1nc2c(s1)CCCCC2,61,ceil(0.5 * num_edges),31,31
15619,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4nc(C)cs4)ccc1c23,53,ceil(0.5 * num_edges),27,27
15620,N#Cc1ccccc1CSc1nc2ccc(NC(=O)c3ccccc3C(=O)O)cc2s1,63,ceil(0.5 * num_edges),32,32
15621,CCCCC(C(=O)O)NC(=O)C,28,ceil(0.5 * num_edges),14,14
15622,Clc1ccc2cc(NCCCCCCNc3nc(Nc4ccccc4)nc(Nc4ccccc4)n3)cnc2c1,88,ceil(0.5 * num_edges),44,44
15623,Nc1sc2c(c1C(=O)c1ccc(F)cc1)CCN(C(=O)OCc1ccccc1)C2,61,ceil(0.5 * num_edges),31,31
15624,O=C(NOCCO)c1cc(COCCO)c(F)c(F)c1Nc1ccc(I)cc1F,55,ceil(0.5 * num_edges),28,28
15625,Cc1ccc(Nc2cc(Cl)nc(N)n2)cc1,34,ceil(0.5 * num_edges),17,17
15626,O=C(Nc1ccc(N2CCOCC2)cc1)c1cccc(S(=O)(=O)N2CCOCC2)c1,67,ceil(0.5 * num_edges),34,34
15627,COC1=CC(=O)c2c(c(CO)c(C)n2C2CC2)C1=O,41,ceil(0.5 * num_edges),21,21
15628,Cc1cc(-c2cccnc2)c(C#N)c(SCC#N)n1,40,ceil(0.5 * num_edges),20,20
15629,OCCCNc1ccnc2cc(Cl)ccc12,35,ceil(0.5 * num_edges),18,18
